【渋谷】新型コロナウィルスにより影響を受けている飲食店の応援お願いします！,755,終了,12693020,3000000,【12時間でプロジェクト達成！！皆様ありがとうございます！ネクストゴールに向け更に店舗も増えています！】大切な場所を守って行きたい。その想いで今渋谷の飲食店が立ち上がりました！皆様の『食』を支え『交流の場』として長年愛されてきたお店がたくさんあります！渋谷の飲食店の応援をどうぞお願いいたします！　,https://camp-fire.jp/projects/view/258859?list=search_result_projects_popular_page13
コロナを乗りこえて！ライブハウス「FRIDAY」応援プロジェクト！,595,終了,6857000,3000000,新型コロナウイルス感染症の影響で休業中の横浜・長者町のライブハウス「FRIDAY」をぜひ、応援してください！,https://camp-fire.jp/projects/view/261497?list=search_result_projects_popular_page13
【千葉ポートタワー発！】オンライン音楽イベントで音楽と夜景の映像美をお届けしたい,-,-,-,250000,営業終了後に展望室がダンスフロアとなり、DJと音楽、踊りを楽しむイベント「＃タワパ」。コロナ禍の今年はオンラインにて行います！リターン内容に、タワーへのお名前掲示やオリジナル＃タワパシャツなど、タワーに来た際に楽しめる内容盛りだくさん！皆様のご協力をお願いいたします。,https://camp-fire.jp/projects/view/385925?list=search_result_projects_popular_page14
touR du MONDE・世界一周の旅をサポートするBackPack,44,終了,1015120,2000000,touR du MONDE × Fortuna のコラボアイテム。touR du MONDEは旅人から始まった新ブランド、Fortunaは素材から縫製まで自社で展開するサスティナブルなブランド、このコラボにより生まれたBackPackは防水性、耐久性、機能性、デザイン力全てを兼ね揃えた仕上がりです。,https://camp-fire.jp/projects/view/388975?list=search_result_projects_popular_page14
幻想的な光を放つTC4チタン製ルミナスペンダント！,217,終了,2388290,50000,■自然光やライトの光を蓄積して暗い所で光ります。暗い場所に行くと、浮かびあがってくるような、幻想的な光を放つルミナスペンダントです。■TC4チタン合金を使用。軽量で硬質表面だけではなく、非常に軽くかっこいいです！■米軍～警察や消防にも納入しているアメリカATWOOD社製パラコードを採用。,https://camp-fire.jp/projects/view/363342?list=search_result_projects_popular_page14
農家の食品ロスを助けたい！【Knopp.プロジェクト 第一弾】,77,終了,243600,100000,"【NEXTゴール挑戦中！目指せ３０万円！！】
食べるには全く問題はないのに""キズ""や""へこみ""などを理由に、一般市場で販売ができない""規格外品""が農家の食品ロスが問題となっております。 そんな農家の愛情のこもった果物を少しでも仕入れ、クノップ独自の製法でドライフルーツに加工して皆様へ届けたい！",https://camp-fire.jp/projects/view/382042?list=search_result_projects_popular_page14
学生から大人まで老若男女楽しめるcafe & BAR を開業・展開していきたい！,-,-,-,5000000,昼間は学生から大人まで楽しめるカフェでの営業！アイドルタイムを挟み、夕方からは大人な雰囲気のシックなBARに一変する音楽を楽しみながら夜の楽しいひと時を！！,https://camp-fire.jp/projects/view/386127?list=search_result_projects_popular_page14
至福の極み。『クラフトコーヒービール』をあなたに飲んでもらいたい！,223,終了,1880900,1000000,コーヒーの香りを全面に出した新感覚のクラフトビール。休日の昼間に流れる時間とともに。忙しい一日の終わりに。コーヒーでありビールである欲張りな至福を沢山の人に飲んでもらいたい！,https://camp-fire.jp/projects/view/373197?list=search_result_projects_popular_page14
ちゃんぽんスープを使った本格スパイスカレー！長崎スープカレープロジェクト,312,終了,2844500,1500000,長崎名物「ちゃんぽん」のスープをベースに、スパイスを駆使し、「長崎スープカレー」を開発！長崎の新ご当地グルメに育てます！,https://camp-fire.jp/projects/view/376744?list=search_result_projects_popular_page14
【2月分】mimosasと一緒にNO means NOのカルチャーをつくろう！,15,終了,44000,500000,mimosas（ミモザ）は弁護士、臨床心理士、元警察官といったさまざまな分野の専門家と共に「性被害」に関する知識を発信するメディアです。 グッズを身につけることによって、悩んでいる人たちの味方であることを表明し、mimosasと一緒にNo means Noのカルチャーを作りませんか？,https://camp-fire.jp/projects/view/359800?list=search_result_projects_popular_page14
児童養護施設を退所した子供たちのために、自立支援ハウスを作りたい,163,終了,1432500,3500000,児童養護施設にいる子どもたちは、通信高校在学中であっても18歳になると施設を退所します。まだ子供の彼らがいきなり社会に出る前に、金銭感覚を覚えること、家計をやりくりすること、仕事をすること、自炊をすることなど、自分自身の為の毎日の生活と一人暮らしをするたの支援が必要だと考え立ち上げました。,https://camp-fire.jp/projects/view/378861?list=search_result_projects_popular_page14
K-Hip-Hop 歌詞翻訳 Club,0,-,-,-,-,https://camp-fire.jp/projects/view/370582?list=search_result_projects_popular_page14
支援者の声で、大人気【満員電車対応3Dボディーバッグ】が機能強化アップデート！！,106,終了,1163000,1000000,2019年8月プロジェクトで大人気だった『満員電車対応3Dボディーバッグ』が進化してCAMPFIREに戻ってきた！実生活で使用されたご支援者達のリアルな要望や意見により、利便性と使用効率を向上させた機能強化アップデートを行いました。【満員電車対応3DボディーバッグPro】に全てを詰め込んで下さい！！,https://camp-fire.jp/projects/view/373687?list=search_result_projects_popular_page14
「THE GREAT BURGER」を存続させたい！,865,終了,11239671,10000000,東京・原宿にあるダイナー「THE GREAT BURGER」。このコロナ禍の影響で、お店の経営がいま窮地に立たされています。『大切なスタッフ、そして沢山のお客様が愛してくれるお店をなんとか守りたい』、これが僕の願いです。どうかみなさん、「THE GREAT BURGER」の存続に力を貸してください！,https://camp-fire.jp/projects/view/364454?list=search_result_projects_popular_page14
辻堂駅前初の「コワーキングスペース＆シェアオフィス」を作ろう！,72,終了,2513000,1000000,2015年にCAMPFIREで197万円を集め、藤沢駅南口の「NEKTON FUJISAWA」がオープンしたことからスタートした湘南発のコワーキングスペース「NEKTON」。その後、2017年に「KITAGUCHI」、2018年の「OFUNA」に続き、満を持して「TSUJIDO」プロジェクトが始動！,https://camp-fire.jp/projects/view/129731?list=search_result_projects_popular_page14
完全予約制の古民家「悠々庵」京都のジビエ・鮨・日本文化を提供する空間,13,終了,140500,1000000,中島健太郎氏（京都福知山夜久野の猟師兼料理人）のジビエと鮨をメインとした完全予約制のお店を開業します。シェフは銀座、フランスやメキシコで修行・開業経験をもち長年日本料理を提供してきた堀盛雄氏。食事提供のほか、日本国内産の調理器具や全国の選りすぐりの焼物など日本文化を様々な形で提供します。,https://camp-fire.jp/projects/view/382522?list=search_result_projects_popular_page14
学生最後の映画制作！16mmフィルムを使った短編映画を制作したい！,114,終了,941000,600000,"同志社大学自主制作映画サークルF.B.I.の卒業制作として短編映画『夢見るペトロ』を制作します。「お金がないから」という理由で諦めたくない。
ネクストゴール【80万円】を掲げ、より一層の熱意を持って制作に取り組んでいます！
『夢見るペトロ』のご支援・応援よろしくお願い致します！",https://camp-fire.jp/projects/view/381290?list=search_result_projects_popular_page14
世界一のサッカー選手になる！3度目の挑戦！！,60,終了,533555,500000,"どうしても海外でサッカー選手になりたい！
母子家庭でもチャレンジしたい！
サッカー留学をするために13歳からクラウドファンディングに挑戦し続けている岡部虎太朗(おかべ・こたろう）の3度目の挑戦です。",https://camp-fire.jp/projects/view/363034?list=search_result_projects_popular_page14
新型コロナ：今だからこそ「ひとり親家庭」に継続的な支援を！,143,終了,2436000,2300000,未来のために、“今”必要な支援を。困った時はお互いさま。助けが必要な人が孤立しないよう精神的なサポートを大切に、一人一人の暮らしに寄り添い、今を共に乗り越えていきます。,https://camp-fire.jp/projects/view/369613?list=search_result_projects_popular_page14
世界遺産首里城復興プロジェクト「100人をつなぐ展」～首里城の瓦の再生～,8,終了,42250,692000,「100人をつなぐ展」～首里城の瓦の再生～は2019年10月31日に火災で焼損した瓦をアートの力で再生し、全国７７名の作家で全国６２店舗様に作品を寄贈し展示致します。寄贈展示前に◎場所　ホルベインギャラリー大阪　2021年3月26日～28日の3日間◎合同の企画展を開催致します。　,https://camp-fire.jp/projects/view/380103?list=search_result_projects_popular_page14
シークレットポケット搭載。見た目以上の機能性「アルティメットリュック」,-,-,-,100000,アルティメットリュックの「3つのポイント」■新機能シークレットポケット搭載■安心の 防水 ＆ 防キズ ＆ 防犯■日常利用からビジネスシーンまで使い倒せる,https://camp-fire.jp/projects/view/326503?list=search_result_projects_popular_page14
【教育】誰でも夢を見ることができるように【遺児支援】,11,終了,30777,50000,誰でも夢を見ることができるように、あしなが育英会の募金にご協力お願いします。,https://camp-fire.jp/projects/view/349498?list=search_result_projects_popular_page14
ピンチをチャンスに！旅人と共に北海道の魅力を発信するWEBメディアをつくる！,152,終了,3029500,3000000,"北海道胆振東部地震・日韓関係の悪化・コロナウィルス問題と北海道の観光はここ数年、立て続けに試練を迎えています。この状況を打開すべく、旅のプロである僕たちと旅人の皆さんとで【北海道を伝えるリアルレポート】を【WEBメディア化】したいと考えています。
",https://camp-fire.jp/projects/view/241846?list=search_result_projects_popular_page15
北海道「千歳市緊急応援宣言」このままじゃコロナよりヤバイ…,138,終了,1865700,1000000,北海道「千歳市緊急応援宣言」します！新型コロナウィルスによって大打撃を受けている飲食業界、そしてマチの小さな飲食店を地域一体となった取組で応援します。,https://camp-fire.jp/projects/view/297212?list=search_result_projects_popular_page15
世界を目指す山口出身のドラマー、工藤誠也のアメリカ留学を応援してください！,27,終了,365000,1000000,こんにちは！工藤誠也です！山口という田舎を飛び出し、アメリカ・テキサスの大学で夢に向かって頑張っている最中です！人々に感動を与えるという夢のために皆様の力を貸してください！,https://camp-fire.jp/projects/view/223686?list=search_result_projects_popular_page15
東京農大の学生エースが実家の淡路島で作る農学蜂蜜！！希少な日本ミツバチで挑戦！！,57,終了,495260,500000,東京農業大学の学生エース達が作る”農学シリーズ第２弾”です！自然が豊かな淡路島で採れた希少な日本ミツバチの”生蜂蜜”（非加熱）を限定で！！流通量のわずか１％に満たないそんな蜂蜜を、失われつつある日本の食の魅力を発信したい！！という思いと共に届けます！,https://camp-fire.jp/projects/view/240874?list=search_result_projects_popular_page15
バリアフリー野外アートフェスティバル“つながらーと”の運営費を集めたい！,67,終了,541000,500000,野外アートフェスティバル「つながらーと」。今回で4回目となります。目の前の人から溢れ出る表現をリアルに、肌で感じて欲しい！そこには障がいがあるとかないとかは関係ないと思います。多くの人に本物を見て欲しいんです！開催に向けて初めてのクラウドファンディングとなりました。よろしくおねがいします。,https://camp-fire.jp/projects/view/211347?list=search_result_projects_popular_page15
高蔵染を世界に広めるためにアメリカ横断ツアーを行いたい！,98,終了,2221500,2000000,日本の伝統文化と現代の感覚から生まれたシブキアートを世界に広めていきたい！その第一歩を多様性の国アメリカからスタートさせたいと思います。60日間かけてアメリカを横断し、ニューヨークを目指します！,https://camp-fire.jp/projects/view/237371?list=search_result_projects_popular_page15
コードや周辺機器はノートPCに装着！近距離移動のストレスを減らす「beblau」,182,終了,883392,500000,ノートPCをお盆のようにしてアダプターやスマホをのせてオフィスの中を移動すること、ありませんか？「beblau（ブラウ）」は、PCにそんなガジェットやケーブルをすべてノートPCに装着できる画期的なツールです。,https://camp-fire.jp/projects/view/226413?list=search_result_projects_popular_page15
今春世田谷に珈琲焙煎所・喫茶店OPEN。【オーダー焙煎定期便】始めます！,64,終了,423500,500000,珈琲の街、世田谷代田。カフェは多いけど喫茶店は無い代田。日常から離れられる穏やかで珈琲のある空間を作ります。自家焙煎珈琲と自家製焼菓子。セレクトした本を置きます。卸売業も継続し、オーダー焙煎も始めます。日本全国どこへでもお好みの豆をお届けする定期便もスタート。応援お願いします！！,https://camp-fire.jp/projects/view/229859?list=search_result_projects_popular_page15
【Travels】第二弾CD製作プロジェクト,111,終了,1217000,800000,ジャズ・ピアニスト西山瞳、ジャズ・シンガー東かおるの共同アルバム『Travels 2（仮題）』のCD製作プロジェクト。オリジナル曲を第一線のミュージシャンで録音。,https://camp-fire.jp/projects/view/232302?list=search_result_projects_popular_page15
高さ・幅 “約9cm”の小さな【薄い財布】 HITOE Fold,3475,終了,51795439,500000,「薄い」だけでなく、小さい財布を追求したHITOEシリーズの進化形、それが、この「HITOE Fold」です。 究極にシンプルなデザイン、スムーズな使い心地、十分な収納力。キャッシュレス時代に相応しい理想を追求し、創意を凝らし、デザインしました。,https://camp-fire.jp/projects/view/217933?list=search_result_projects_popular_page15
【CA4LA別注】旅好き必携！　折りたたんでも型崩れしない本格ハット,6,終了,195400,300000,おしゃれ好きに必須のハットですが、型崩れが気になるからと、持ち歩きに躊躇しませんか？　帽子の専門店「CA4LA」ならではの着想点と日本の技術を駆使して、最上質の素材を使った『たためる本格ハット』をつくります。旅先のコーディネートの幅を広げてくれる頼れるハット、ぜひご覧ください！　,https://camp-fire.jp/projects/view/182554?list=search_result_projects_popular_page15
【東京都板橋区】2020年春、唯一無二の育成型少年少女サッカークラブ本格始動！,9,終了,49000,585000,日本代表ワールドカップ優勝メンバーを一緒に育ててください！！提携する海外強豪クラブと共に世界を席巻する選手の育成を！！！板橋区舟渡～高島平東部地区を中心に活動予定。2020年4月創設。“個”に“個”だわり個人技を中心とした魅力的な超突破サッカーを！！,https://camp-fire.jp/projects/view/227392?list=search_result_projects_popular_page15
1秒で暖かく！春も秋も活躍する薄さ&軽さ！あったかヒートベストWarm Geek,63,終了,713900,200000,胸元のボタンをワンプッシュするだけで加熱スタート！4段階の温度調整で厳しい真冬の寒さから春秋にかけても着用できる、万能ヒートベストです。,https://camp-fire.jp/projects/view/225260?list=search_result_projects_popular_page15
90年代の興奮を再び！そしてストリートに新たな風を。2020年春夏アイテム,2,終了,11000,800000,ストリートカルチャーを根底に置き、音楽、スケボー、スポーツ、アート、食文化と様々な要素を融合し独自のオリジナリティをファッションで表現するインディペンデントブランド。2020年春夏アイテム展開資金を募るクラウドファインディングです。,https://camp-fire.jp/projects/view/224437?list=search_result_projects_popular_page15
宮城のササニシキでヴィーガン＆小麦不使用のクッキーをつくりたい！,228,終了,1919500,1700000,被災地域でメダカと一緒に育った無農薬ササニシキやハーブなどの安心安全な食材で作った、アレルギーや宗教などで食事制限がある人も一緒に食べられるクッキーを全国に届けたい。大切なひとへの贈りものとして、自分へのご褒美として。生産者さんたちの愛情が詰まったクッキー缶です。,https://camp-fire.jp/projects/view/218531?list=search_result_projects_popular_page15
ラグビー界唯一のフリーランスの学生アナリストとして活動中！,32,終了,270500,600000,"個人で所属しているのとは違う大学でコーチングや分析を行っています！
このまま修行を続けてトップレベルのコーチ/アナリストになるのが夢です！
活動のために必要な分析機材代のサポートをお願いいたします！！",https://camp-fire.jp/projects/view/219604?list=search_result_projects_popular_page15
GFUG－glutenfree underground,0,-,-,-,-,https://camp-fire.jp/projects/view/200239?list=search_result_projects_popular_page15
一目で温度がわかる高品質ステンレスボトル　SGUAI　クリスマスプレゼントに,8,終了,49140,100000,１．ワンタッチで温度が分かる。粉ミルクを作るときや猫舌の方にはうれしい機能♪２．ツータッチでアラームセット。２時間おきに知らせてくれる。脱水症状の予防にうれしい機能♪３．お洒落かつカラーバリエーションを豊富に揃え、水やお茶だけでなくジュースやお酒も持ち運べる♪,https://camp-fire.jp/projects/view/216550?list=search_result_projects_popular_page15
スポーケンランゲージレボリューション！新しい英会話のカタチを作りたい！,46,終了,347000,300000,Grow together!（一緒に学ぼう！）椅子に座りながら学ぶ英会話ではなく、体を動かしながら、趣味をしながら自分を表現する英会話教室を作りたいです。,https://camp-fire.jp/projects/view/203557?list=search_result_projects_popular_page15
虫たちの魅力を世界に届けたい！地球を味わうレストラン「ANTCICADA」開業。,650,終了,6897108,3000000,私たちは地球が大好きです。2020年春、日本橋馬喰町に開業するレストラン「ANTCICADA（アントシカダ）」にて、コオロギラーメンやコース料理、及び、商品開発に挑戦し、食材としての昆虫の魅力を伝えていきます。地球を味わうワクワクを一緒に分かち合いませんか。「食は作業ではない、冒険だ。」,https://camp-fire.jp/projects/view/193900?list=search_result_projects_popular_page15
タッチ＆スマイル：全国への聴導犬と介助犬育成を、一緒に支えてください,12,-,-,-,-,https://camp-fire.jp/projects/view/367689?list=search_result_projects_popular_page16
照明鈑金職人のモノづくり技術を、無骨なキャンプギアで伝えたい！,1,終了,22000,1800000,石原製作所は創業60年の照明専門の板金工場です。「モノづくり」と「鉄」の魅力を発信するため、職人が本気でキャンプギアを製作しました。ひとつひとつ表情の変わる黒皮鉄を使い、手作業で作る無骨なキャンプギアで道具を育てる楽しさを体験してください！！,https://camp-fire.jp/projects/view/350915?list=search_result_projects_popular_page16
神戸からニューノーマルな福祉を。地域を結ぶ「共生型図書館」デイサービスをつくる,7,終了,70000,400000,テーマは「もっとつながる地域の居場所」。認定NPO法人ぱれっとのデイサービスを、地域の方にも気軽にご利用いただける「図書館」としてリノベーションします。コロナを乗り越える新しい福祉の形を、神戸から発信していきます。,https://camp-fire.jp/projects/view/191913?list=search_result_projects_popular_page16
地球にも胃腸にも優しい「発酵ヴィーガン餃子」を全国の人に届けたい,282,終了,2104600,500000,食肉による環境負荷の問題を知り、玄米菜食カフェにリニューアル。地球環境のためにとお肉を控えてる方々に、お肉を我慢するのじゃなくて、お肉がなくても美味しい「発酵ヴィーガン餃子」を届けたい。ニラ、ニンニクなど五葷抜きで胃腸に優しい。そして、この餃子をカフェの再建の柱にしたい。応援よろしくお願いします。,https://camp-fire.jp/projects/view/359655?list=search_result_projects_popular_page16
クラウドキッチンを作りたい！,-,-,-,8900000,コロナ渦により大打撃を受けている飲食業界を存続させる為にも、デリバリーやテイクアウト専用のクラウドキッチンを作り、活用して頂き少しでも地域活性化と景気回復を！そして、一人でも多くの方々に幸せと温もりを届けたい！,https://camp-fire.jp/projects/view/335025?list=search_result_projects_popular_page16
【文化服装学院 】コロナの逆境に立ち向かう！ポップアップでお客様と触れ合いたい,-,-,-,220000,新型コロナウイルスによりオンライン授業を余儀なくされ、自宅にこもる学生。大学や専門学校の価値が問われる中、文化服装学院では「オンライン」に特化してアパレルを学んでいます。しかし直接お客様と商品の価値を語り、お届けしたいという思いからプロジェクトを立ち上げました。学生最後の挑戦にご協力下さい。,https://camp-fire.jp/projects/view/352354?list=search_result_projects_popular_page16
教育を先生だけに押し付けない社会を実現したい！,82,終了,1224500,1200000,教育を先生だけに押し付けるのはもう限界！マゼルプロジェクトでは、学校では身に付けることが出来ない社会で役立つリアルな経験を提供しています。その取り組みの一つ、【中高生が経営するプログラミング教室】を一緒に全国に広げてくれる社会人を募集しています！,https://camp-fire.jp/projects/view/338180?list=search_result_projects_popular_page16
Woodアロマディフューザー。車の中でヒノキ森林浴,126,終了,518500,100000,五感を刺激する森林浴。ヒノキから抽出した100％天然精油と、このプロジェクトのためだけにカットしてもらったヒノキの板で作られたこだわりがつまったケースの車用のアロマディフューザー。疲れた心身をリフレッシュ。,https://camp-fire.jp/projects/view/358177?list=search_result_projects_popular_page16
大学新入生へアメフトとの出会いと新たな挑戦を願うドラマ（PV）を制作したい,338,終了,6840000,5500000,新たなステージに立つ大学新入生と、究極のチームスポーツ「アメリカンフットボール」との出会いを創出するプロモーションビデオを制作し、各大学のアメフト部が懸命に取り組む新歓活動に活用できる作品をプレゼプトするプロジェクトです。,https://camp-fire.jp/projects/view/351509?list=search_result_projects_popular_page16
【奄美大島発】幻のリュウキュウイノシシを使ったクラフトカレーを皆様に届けたい！！,180,終了,1466000,1000000,故郷、奄美大島でカレー専門店を営むSPICE MAFIAです。農家さんが大切に育ててきた農作物を食い荒らすリュウキュウイノシシを美味しいカレーに変身させ、農作物被害を食い止め、幻と呼ばれるリュウキュウイノシシの美味しさを皆さんに伝えたい！！,https://camp-fire.jp/projects/view/319745?list=search_result_projects_popular_page16
【宏菜】古塔つみさんの絵によるNAOWAOさん制作の動画MVと3rdCD製作費用,78,終了,816000,2800000,現在最注目クリエイターの古塔つみさん。そのイラストレーションによるミュージックビデオを世界的に活躍中のビジュアルアーティストのNAOWAOさんに制作していただく。3rdCDを完成させる。それらを達成する為にこちらのプロジェクトを立ち上げさせて頂きました！,https://camp-fire.jp/projects/view/353957?list=search_result_projects_popular_page16
コロナで改革！ＪＲ奈良駅前に食べて呑んで楽しんで、アートを感じる場所を！そして宿,28,終了,380669,1500000,"コロナに新しいスタイルで立ち向かいます！

良い音楽、アート、空間に囲まれ、非日常を感じることができ、
屋上でもＢＢＱなどを楽しめる最高の空間を

新しいスタイルのゲストハウスへ！

",https://camp-fire.jp/projects/view/359713?list=search_result_projects_popular_page16
食品ロス活用アプリ　HUNGRY,3,終了,36000,300000,"月額料金で運営、win-winを求めた食品ロス活用アプリの普及を目指しています。
飲食店側は、廃棄食品をお金へ換金！
一般ユーザーは、サブスク制度で食品ロスを破格で受け取ることができます。
",https://camp-fire.jp/projects/view/363698?list=search_result_projects_popular_page16
【貼るだけでマルチタスク】マジックトラックパッドカバー「Nums」,611,終了,2243967,100000,Appleのmacbook pro13(M1）とmacbook air13(M1）に対応したNumsの新バージョンの販売を開始します！トラックパッドに貼るだけで計算機・ランチャー・数字入力など、マルチタスクになるNumsを試してみませんか？,https://camp-fire.jp/projects/view/360806?list=search_result_projects_popular_page16
コンパクトを使いこなす！両面収納・変幻自在のレザーウォレット「FOLD1」　,31,終了,213320,100000,開いて折って自由自在！フランス発のレザー製スリムは片手に収まるコンパクト設計！なのにパスポートサイズ対応可能な「FOLD1」は日常から旅行まで、あらゆる場面で快適な、そして最適なお財布です！メイドインフランス、コンパクトウォレットをご覧ください！,https://camp-fire.jp/projects/view/342452?list=search_result_projects_popular_page16
《よしログ Live Space》ー海の向こうの話をしよう,42,-,-,-,-,https://camp-fire.jp/projects/view/358403?list=search_result_projects_popular_page16
国産廃棄フルーツで作るリードディフューザーで、心と環境に優しい香りのサブスクを！,181,終了,1385526,1000000,自然災害で傷ついた規格外のフルーツから抽出した精油を使用した、定期的に届くリードディフューザーです。天然の香りで「心安らぐ空間」×「フードロス軽減」を実現します。“使う人”　と　“生産者”　に、癒しと優しさの連鎖を起こしたいと考えています！,https://camp-fire.jp/projects/view/184510?list=search_result_projects_popular_page16
おうち時間を幸せにする魔法の口どけフルーツバターを体感してほしい。,160,終了,991310,200000,ホイップしたバターに真っ赤ないちごを贅沢に使った「いちごバター」と甘酸っぱい林檎と完熟マンゴーに濃厚バターを合わせた「アップル＆マンゴーバター」の新感覚「幸せのフルーツバター」です。,https://camp-fire.jp/projects/view/347225?list=search_result_projects_popular_page16
【アメフト】日本人初のNFL選手誕生へ！選手発掘・育成・挑戦、夢のプロジェクト！,85,終了,687000,10000000,世界一のプロスポーツリーグNFLへ挑戦する選手の発掘及び育成、挑戦まですべてをサポートし、長い日本アメリカンフットボール界の歴史の中で未だかつて誰も成し遂げたことのない夢をみらいふ福岡SUNSが実現させる。候補選手とはプロ選手契約を交わし、今までにない本気の育成プログラムで挑戦を成功に導く。,https://camp-fire.jp/projects/view/356742?list=search_result_projects_popular_page16
美しすぎる24 in 1精密ドライバーセット！,278,終了,604200,100000,高級感のあるアルミ合金製！ついつい触りたくなっちゃう！幅広いシーンで使える24ビット、様々な機器に対応しています。ドライバーの先や収納ケースがマグネットになっており便利！,https://camp-fire.jp/projects/view/350553?list=search_result_projects_popular_page16
新型コロナから八王子の飲食店を救いたい！！,513,終了,5536555,10000000,新型コロナウイルスの影響により多大な影響を受けてしまっている飲食店を救いたい！！皆さまからのご支援で、掲載表明してくれた八王子の個人の飲食店に支援金を均等に分配します。　111　店舗が参加表明していただきました！八王子を愛する方、個人の飲食店を守ってくれるという方々、ご支援お願いします。,https://camp-fire.jp/projects/view/255433?list=search_result_projects_popular_page17
【SAVE THE YATAI】福岡天神の歴史ある屋台を救ってください！,1252,終了,10003200,5000000,福岡の街の名物・風物として地元市民や観光客から愛される【屋台】の灯りが天神の街から消えようとしています。緊急事態宣言の下、いつ営業が再開できるのか見通せない状況です。福岡の文化【屋台】を守るために有志を集い、プロジェクト【SAVE　THE　YATAI】を立ち上げました。NEXT GOAL挑戦中！！,https://camp-fire.jp/projects/view/257408?list=search_result_projects_popular_page17
Cavalier -Handmade shirt- 予約販売,6,終了,130000,400000,"Hand made,Hand sewing,Hand dyeingにこだわり、Fashionを通してModern classicを創りあげています。リターン(予約販売)でオートクチュールCotton shirtを仕立てさせて頂きます。デザイナーを通してオートクチュールの価値に触れて頂ければ幸いです。",https://camp-fire.jp/projects/view/260892?list=search_result_projects_popular_page17
keep on rolling!The VooDooLounge 転がり続けろ!,345,終了,2818739,5500000,新型コロナウィルスの甚大な被害を受け、ブードゥーラウンジは営業を続けることが困難な状況にあります。過去乗り越えてきた困難を遥かに凌ぐ大きな壁にぶつかり、存続の危機です。皆様のご協力を切にお願いいたします。,https://camp-fire.jp/projects/view/260376?list=search_result_projects_popular_page17
ミカタフレンズに入ろう！バリ島旅行のみかた公式オンラインコミュニティ,74,-,-,-,-,https://camp-fire.jp/projects/view/250984?list=search_result_projects_popular_page17
chopped up運営継続に向けて～この先も幸せになれるイベントを作りたい！～,178,終了,2030555,1000000,新型ウィルスの影響で制作ライブイベントが3月、４月だけで30本あまりが中止、延期！このままでは事業継続が出来ません。覚悟を決めてこのプロジェクトを立ち上げました！御支援宜しくお願い致します。,https://camp-fire.jp/projects/view/256410?list=search_result_projects_popular_page17
Jホラーゲーム「サチ江」をリリースしたい！,4,終了,114000,350000,「サチ江」とはFPS視点の日本文化を意識したジャパニーズホラーゲーム。現在、Steamにて2020年夏頃に配信できるようPC版を開発中です。,https://camp-fire.jp/projects/view/253820?list=search_result_projects_popular_page17
【コロナを乗り越える】地域と生きるコーヒー屋の挑戦！応援プロジェクト！,340,終了,2334634,2000000,地域の皆様に美味しいコーヒーをお届けするコーヒーロースター＆カフェとして走り続けてきましたが、現在、コロナの深刻な影響を受け、店頭での営業、カフェスタイルの営業、雇用含め現在の形を今後維持することが難しい状況です。事業継続と従業員の雇用を守るために、どうか皆様の力をお貸しください。,https://camp-fire.jp/projects/view/254181?list=search_result_projects_popular_page17
SAVE OUR SHOW! 珈琲美学～緊急支援！またこの場所でライブをやろう！,424,終了,2916760,2000000,目黒区学芸大学駅近くにあるライブハウス「珈琲美学」。42年間ご夫婦で営業しているこの店は日頃から若いミュージシャンからプロのミュージシャンのライブをサポート。いつも全力で音楽を愛する人々の憩いの場、表現の場としてお店を営業。高齢のママとマスターを休業の間支援したいと思いこの企画を立ち上げました。,https://camp-fire.jp/projects/view/251951?list=search_result_projects_popular_page17
オープン半年未満でコロナ打撃。京都にある若手ホステル継続を応援してください！,6,終了,21000,1500000,"昨年9月にやっとの思いで京都にオープンさせたゲストハウスです。みんなが楽しめるイベントやアクティビティーを発信している最中、コロナウイルスの影響で全予約キャンセル。新規予約はこの先0で毎月赤字状態です。
宿の継続・赤字脱出の為、日々奮闘する若いスタッフを、応援してください！",https://camp-fire.jp/projects/view/250197?list=search_result_projects_popular_page17
コロナショックに負けない！！10年後新潟を世界屈指の美食の街へ育てたい！！,180,終了,2028000,1000000,10年後新潟を世界屈指の美食の街へ今回コロナショックで売上が大打撃を受け先行きが見えない中様々な判断をしていかなければならない状況になっています。ですが！このままで終われない！！僕たちには夢がある。その夢は新潟の未来であり日本の未来。そう信じてる僕たちのプレゼンを聞いてください！,https://camp-fire.jp/projects/view/252087?list=search_result_projects_popular_page17
スペインIBIZA島で唯一のラーメン専門店 新型コロナウイルス緊急支援願い,57,終了,399000,1300000,日本から遠く異国、スペインIBIZA島で唯一のラーメン専門店「DARUMA RAMEN IBIZA」彼女らは今、異国で窮地に陥っています。,https://camp-fire.jp/projects/view/251744?list=search_result_projects_popular_page17
完成美に酔いしれる。大人の為の精巧で美しい木製3Dパズル【Wood Trick】,34,終了,306160,200000,全て木で作られて芸術的で美しい3D模型パズル。新モデルのギアードセーフ（金庫）がリリースされる事となり、いち早くこのCampfireでお伝えします。組み立てるのが楽しいだけでなく、ギミックが随所に散りばめられて出来上がった後も動かして遊べるこの木製3Dパズル、ぜひお楽しみ下さい！,https://camp-fire.jp/projects/view/246938?list=search_result_projects_popular_page17
